DATE,PROVINCE,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROVINCE_NAME
2021-03-08,VWV,Flanders,11,237,50,31,3,12,4,WestVlaanderen
2021-03-09,VAN,Flanders,14,332,78,41,8,27,36,Antwerpen
2021-03-09,BRU,Brussels,15,314,71,51,8,22,45,Brussels
2021-03-09,WHT,Wallonia,14,310,69,51,4,39,31,Hainaut
2021-03-09,VLI,Flanders,7,113,29,12,3,15,19,Limburg
2021-03-09,WLG,Wallonia,12,115,24,14,2,10,15,Liège
2021-03-09,WLX,Wallonia,3,43,10,5,1,4,1,Luxembourg
2021-03-09,WNA,Wallonia,6,83,23,13,1,11,5,Namur
2021-03-09,VOV,Flanders,14,348,71,26,3,38,41,OostVlaanderen
2021-03-09,VBR,Flanders,6,51,7,3,2,7,8,VlaamsBrabant
2021-03-09,WBR,Wallonia,2,31,7,6,0,6,4,BrabantWallon
2021-03-09,VWV,Flanders,11,223,52,28,3,23,33,WestVlaanderen
2021-03-10,VAN,Flanders,14,343,78,43,5,35,21,Antwerpen
2021-03-10,BRU,Brussels,15,317,76,53,8,27,25,Brussels
2021-03-10,WHT,Wallonia,14,312,68,49,4,30,22,Hainaut
2021-03-10,VLI,Flanders,7,101,28,10,3,6,14,Limburg
2021-03-10,WLG,Wallonia,12,107,25,13,2,4,13,Liège
2021-03-10,WLX,Wallonia,3,40,12,5,1,1,5,Luxembourg
2021-03-10,WNA,Wallonia,6,87,27,13,1,8,1,Namur
2021-03-10,VOV,Flanders,14,344,72,27,3,20,26,OostVlaanderen
2021-03-10,VBR,Flanders,6,51,7,0,0,4,4,VlaamsBrabant
2021-03-10,WBR,Wallonia,2,28,8,7,0,1,3,BrabantWallon
2021-03-10,VWV,Flanders,11,213,51,29,4,18,22,WestVlaanderen
2021-03-11,VAN,Flanders,14,332,72,41,5,17,35,Antwerpen
2021-03-11,BRU,Brussels,15,311,72,50,10,21,28,Brussels
2021-03-11,WHT,Wallonia,14,317,71,52,3,23,18,Hainaut
2021-03-11,VLI,Flanders,7,91,27,11,3,6,13,Limburg
2021-03-11,WLG,Wallonia,12,103,22,10,2,2,7,Liège
2021-03-11,WLX,Wallonia,3,35,12,6,1,2,3,Luxembourg
2021-03-11,WNA,Wallonia,6,84,30,16,1,6,7,Namur
2021-03-11,VOV,Flanders,14,346,75,27,3,37,33,OostVlaanderen
2021-03-11,VBR,Flanders,6,52,7,3,2,7,4,VlaamsBrabant
2021-03-11,WBR,Wallonia,2,27,7,6,0,2,2,BrabantWallon
2021-03-11,VWV,Flanders,11,211,52,28,4,16,16,WestVlaanderen
2021-03-12,VAN,Flanders,14,328,74,40,5,23,24,Antwerpen
2021-03-12,BRU,Brussels,15,318,78,49,9,36,32,Brussels
2021-03-12,WHT,Wallonia,14,309,73,51,4,25,32,Hainaut
2021-03-12,VLI,Flanders,7,91,28,10,3,7,7,Limburg
2021-03-12,WLG,Wallonia,12,105,22,15,2,5,7,Liège
2021-03-12,WLX,Wallonia,3,33,11,5,1,1,3,Luxembourg
2021-03-12,WNA,Wallonia,6,88,32,17,1,14,12,Namur
2021-03-12,VOV,Flanders,14,351,82,31,4,30,28,OostVlaanderen
2021-03-12,VBR,Flanders,6,53,9,5,1,5,6,VlaamsBrabant
2021-03-12,WBR,Wallonia,2,24,8,7,0,4,7,BrabantWallon
2021-03-12,VWV,Flanders,11,215,51,24,5,20,14,WestVlaanderen
2021-03-13,VAN,Flanders,14,313,77,41,5,31,34,Antwerpen
2021-03-13,BRU,Brussels,15,315,77,49,9,31,36,Brussels
2021-03-13,WHT,Wallonia,14,322,75,52,4,34,15,Hainaut
2021-03-13,VLI,Flanders,7,91,28,11,4,13,18,Limburg
2021-03-13,WLG,Wallonia,12,109,25,17,2,14,10,Liège
2021-03-13,WLX,Wallonia,3,29,12,6,1,1,5,Luxembourg
2021-03-13,WNA,Wallonia,6,93,30,18,1,13,8,Namur
2021-03-13,VOV,Flanders,14,346,79,30,9,27,34,OostVlaanderen
2021-03-13,VBR,Flanders,6,53,11,6,1,5,4,VlaamsBrabant
2021-03-13,WBR,Wallonia,2,26,10,8,0,4,3,BrabantWallon
2021-03-13,VWV,Flanders,11,208,50,24,4,22,27,WestVlaanderen
2021-03-14,VAN,Flanders,14,324,73,39,5,25,10,Antwerpen
2021-03-14,BRU,Brussels,15,331,82,51,9,25,11,Brussels
2021-03-14,WHT,Wallonia,14,335,75,53,4,19,11,Hainaut
2021-03-14,VLI,Flanders,7,98,29,11,4,13,5,Limburg
2021-03-14,WLG,Wallonia,12,114,25,18,2,4,0,Liège
2021-03-14,WLX,Wallonia,3,38,12,6,1,6,0,Luxembourg
2021-03-14,WNA,Wallonia,6,103,30,19,1,13,2,Namur
2021-03-14,VOV,Flanders,14,361,83,33,4,24,14,OostVlaanderen
2021-03-14,VBR,Flanders,6,55,10,7,1,1,0,VlaamsBrabant
2021-03-14,WBR,Wallonia,2,27,9,6,0,2,0,BrabantWallon
2021-03-14,VWV,Flanders,11,227,57,23,4,27,12,WestVlaanderen
2021-03-15,VAN,Flanders,14,342,77,41,5,20,8,Antwerpen
2021-03-15,BRU,Brussels,15,346,80,52,10,26,18,Brussels
2021-03-15,WHT,Wallonia,14,354,82,55,3,30,10,Hainaut
2021-03-15,VLI,Flanders,7,104,31,11,4,7,3,Limburg
2021-03-15,WLG,Wallonia,12,113,27,17,2,3,2,Liège
2021-03-15,WLX,Wallonia,3,39,14,6,1,2,0,Luxembourg
2021-03-15,WNA,Wallonia,6,111,32,18,1,10,1,Namur
2021-03-15,VOV,Flanders,14,378,84,31,4,29,12,OostVlaanderen
2021-03-15,VBR,Flanders,6,61,11,7,1,5,1,VlaamsBrabant
2021-03-15,WBR,Wallonia,2,31,9,6,0,4,0,BrabantWallon
2021-03-15,VWV,Flanders,11,233,56,25,4,14,6,WestVlaanderen
2021-03-16,VAN,Flanders,14,344,84,42,5,24,32,Antwerpen
2021-03-16,BRU,Brussels,15,334,84,54,9,37,38,Brussels
2021-03-16,WHT,Wallonia,14,345,77,49,3,36,32,Hainaut
2021-03-16,VLI,Flanders,7,106,30,11,4,15,11,Limburg
2021-03-16,WLG,Wallonia,12,107,27,16,2,8,15,Liège
2021-03-16,WLX,Wallonia,3,50,15,6,1,7,1,Luxembourg
2021-03-16,WNA,Wallonia,6,110,37,23,1,8,10,Namur
2021-03-16,VOV,Flanders,14,366,80,33,4,38,50,OostVlaanderen
2021-03-16,VBR,Flanders,6,60,17,9,1,4,6,VlaamsBrabant
2021-03-16,WBR,Wallonia,2,32,9,5,0,2,3,BrabantWallon
2021-03-16,VWV,Flanders,11,231,62,27,6,29,32,WestVlaanderen
2021-03-17,VAN,Flanders,14,358,90,45,5,37,32,Antwerpen
2021-03-17,BRU,Brussels,15,354,86,51,9,38,28,Brussels
2021-03-17,WHT,Wallonia,14,362,73,48,6,28,17,Hainaut
2021-03-17,VLI,Flanders,7,110,32,10,1,20,9,Limburg
2021-03-17,WLG,Wallonia,12,106,26,17,2,8,10,Liège
2021-03-17,WLX,Wallonia,3,55,15,6,1,4,3,Luxembourg
2021-03-17,WNA,Wallonia,6,109,39,27,0,11,10,Namur
2021-03-17,VOV,Flanders,14,341,83,34,4,26,55,OostVlaanderen
2021-03-17,VBR,Flanders,6,63,17,9,1,8,5,VlaamsBrabant
2021-03-17,WBR,Wallonia,2,34,10,5,0,2,3,BrabantWallon
2021-03-17,VWV,Flanders,11,231,63,30,6,25,20,WestVlaanderen
2021-03-18,VAN,Flanders,14,348,90,46,5,25,34,Antwerpen
2021-03-18,BRU,Brussels,15,365,88,54,7,35,33,Brussels
2021-03-18,WHT,Wallonia,14,376,77,52,8,37,23,Hainaut
2021-03-18,VLI,Flanders,7,113,31,13,3,10,2,Limburg
2021-03-18,WLG,Wallonia,12,111,28,17,1,17,10,Liège
2021-03-18,WLX,Wallonia,3,57,15,6,1,7,1,Luxembourg
2021-03-18,WNA,Wallonia,6,110,40,27,0,12,9,Namur
2021-03-18,VOV,Flanders,14,332,85,36,5,32,42,OostVlaanderen
2021-03-18,VBR,Flanders,6,67,16,9,1,8,5,VlaamsBrabant
2021-03-18,WBR,Wallonia,2,33,8,4,0,5,4,BrabantWallon
2021-03-18,VWV,Flanders,11,230,65,32,5,20,20,WestVlaanderen
2021-03-19,VAN,Flanders,14,347,91,50,5,19,19,Antwerpen
2021-03-19,BRU,Brussels,15,373,89,56,8,32,30,Brussels
2021-03-19,WHT,Wallonia,14,384,79,56,9,37,30,Hainaut
2021-03-19,VLI,Flanders,7,112,32,13,3,10,11,Limburg
2021-03-19,WLG,Wallonia,12,111,32,17,1,11,13,Liège
2021-03-19,WLX,Wallonia,3,55,14,8,0,2,3,Luxembourg
2021-03-19,WNA,Wallonia,6,111,37,25,0,11,9,Namur
2021-03-19,VOV,Flanders,14,338,83,34,5,33,26,OostVlaanderen
2021-03-19,VBR,Flanders,6,75,21,11,1,9,5,VlaamsBrabant
2021-03-19,WBR,Wallonia,2,34,7,4,0,5,3,BrabantWallon
2021-03-19,VWV,Flanders,11,213,65,36,5,13,22,WestVlaanderen
2021-03-20,VAN,Flanders,14,344,91,53,6,36,42,Antwerpen
2021-03-20,BRU,Brussels,15,383,90,57,9,44,31,Brussels
2021-03-20,WHT,Wallonia,14,390,88,59,11,42,29,Hainaut
2021-03-20,VLI,Flanders,7,108,31,13,3,13,17,Limburg
2021-03-20,WLG,Wallonia,12,98,30,12,0,7,21,Liège
2021-03-20,WLX,Wallonia,3,45,16,8,0,3,11,Luxembourg
2021-03-20,WNA,Wallonia,6,120,35,23,1,17,9,Namur
2021-03-20,VOV,Flanders,14,342,86,36,5,40,38,OostVlaanderen
2021-03-20,VBR,Flanders,6,75,20,11,1,6,6,VlaamsBrabant
2021-03-20,WBR,Wallonia,2,35,8,4,0,2,5,BrabantWallon
2021-03-20,VWV,Flanders,11,220,62,35,5,33,23,WestVlaanderen
2021-03-21,VAN,Flanders,14,355,88,55,7,32,17,Antwerpen
2021-03-21,BRU,Brussels,15,395,97,56,9,27,13,Brussels
2021-03-21,WHT,Wallonia,14,405,93,63,12,22,9,Hainaut
2021-03-21,VLI,Flanders,7,119,32,14,3,21,7,Limburg
2021-03-21,WLG,Wallonia,12,103,30,11,0,10,2,Liège
2021-03-21,WLX,Wallonia,3,45,15,11,0,4,0,Luxembourg
2021-03-21,WNA,Wallonia,6,128,36,23,1,14,2,Namur
2021-03-21,VOV,Flanders,14,356,87,39,5,24,9,OostVlaanderen
2021-03-21,VBR,Flanders,6,78,20,10,1,6,3,VlaamsBrabant
2021-03-21,WBR,Wallonia,2,36,9,4,0,3,2,BrabantWallon
2021-03-21,VWV,Flanders,11,229,62,33,5,22,11,WestVlaanderen
2021-03-22,VAN,Flanders,14,362,91,53,7,30,16,Antwerpen
2021-03-22,BRU,Brussels,15,415,106,61,9,32,26,Brussels
2021-03-22,WHT,Wallonia,14,430,93,62,12,31,11,Hainaut
2021-03-22,VLI,Flanders,7,123,34,16,4,10,2,Limburg
2021-03-22,WLG,Wallonia,12,107,33,13,0,8,4,Liège
2021-03-22,WLX,Wallonia,3,48,15,10,0,5,0,Luxembourg
2021-03-22,WNA,Wallonia,6,133,34,20,1,8,2,Namur
2021-03-22,VOV,Flanders,14,376,92,39,5,30,9,OostVlaanderen
2021-03-22,VBR,Flanders,6,87,20,10,1,11,1,VlaamsBrabant
2021-03-22,WBR,Wallonia,2,43,8,5,0,8,0,BrabantWallon
2021-03-22,VWV,Flanders,11,248,63,33,5,28,6,WestVlaanderen
2021-03-23,VAN,Flanders,14,346,92,51,7,32,35,Antwerpen
2021-03-23,BRU,Brussels,15,423,109,61,9,49,43,Brussels
2021-03-23,WHT,Wallonia,14,429,95,66,14,44,46,Hainaut
2021-03-23,VLI,Flanders,7,118,33,17,4,15,18,Limburg
2021-03-23,WLG,Wallonia,12,112,34,13,0,15,10,Liège
2021-03-23,WLX,Wallonia,3,54,14,10,0,9,2,Luxembourg
2021-03-23,WNA,Wallonia,6,129,37,20,1,16,13,Namur
2021-03-23,VOV,Flanders,14,382,94,42,5,38,37,OostVlaanderen
2021-03-23,VBR,Flanders,6,101,22,14,2,18,4,VlaamsBrabant
2021-03-23,WBR,Wallonia,2,47,8,3,0,5,4,BrabantWallon
2021-03-23,VWV,Flanders,11,261,63,28,5,41,24,WestVlaanderen
2021-03-24,VAN,Flanders,14,356,95,46,7,32,48,Antwerpen
2021-03-24,BRU,Brussels,15,435,112,62,10,52,37,Brussels
2021-03-24,WHT,Wallonia,14,425,106,67,14,37,47,Hainaut
2021-03-24,VLI,Flanders,7,116,35,20,4,11,12,Limburg
2021-03-24,WLG,Wallonia,12,119,35,17,1,16,10,Liège
2021-03-24,WLX,Wallonia,3,60,16,8,1,7,7,Luxembourg
2021-03-24,WNA,Wallonia,6,144,38,22,2,14,10,Namur
2021-03-24,VOV,Flanders,14,392,97,39,4,41,29,OostVlaanderen
2021-03-24,VBR,Flanders,6,99,24,12,2,8,10,VlaamsBrabant
2021-03-24,WBR,Wallonia,2,42,11,5,0,2,5,BrabantWallon
2021-03-24,VWV,Flanders,11,264,67,34,5,31,27,WestVlaanderen
2021-03-25,VAN,Flanders,14,356,91,50,9,38,38,Antwerpen
2021-03-25,BRU,Brussels,15,450,116,67,10,39,30,Brussels
2021-03-25,WHT,Wallonia,14,433,107,70,15,42,35,Hainaut
2021-03-25,VLI,Flanders,7,121,39,22,4,13,9,Limburg
2021-03-25,WLG,Wallonia,12,120,35,17,1,15,18,Liège
2021-03-25,WLX,Wallonia,3,63,17,8,1,5,1,Luxembourg
2021-03-25,WNA,Wallonia,6,144,38,24,2,9,4,Namur
2021-03-25,VOV,Flanders,14,398,104,42,4,44,39,OostVlaanderen
2021-03-25,VBR,Flanders,6,103,25,14,2,8,6,VlaamsBrabant
2021-03-25,WBR,Wallonia,2,36,11,6,0,2,7,BrabantWallon
2021-03-25,VWV,Flanders,11,269,69,36,5,27,24,WestVlaanderen
2021-03-26,VAN,Flanders,14,353,92,54,8,22,26,Antwerpen
2021-03-26,BRU,Brussels,15,437,116,67,10,29,45,Brussels
2021-03-26,WHT,Wallonia,14,447,113,64,14,47,33,Hainaut
2021-03-26,VLI,Flanders,7,125,42,23,4,17,8,Limburg
2021-03-26,WLG,Wallonia,12,137,37,18,1,8,6,Liège
2021-03-26,WLX,Wallonia,3,64,17,8,1,7,5,Luxembourg
2021-03-26,WNA,Wallonia,6,149,40,23,2,12,7,Namur
2021-03-26,VOV,Flanders,14,383,104,43,6,23,35,OostVlaanderen
2021-03-26,VBR,Flanders,6,110,26,17,2,10,7,VlaamsBrabant
2021-03-26,WBR,Wallonia,2,38,8,6,0,8,3,BrabantWallon
2021-03-26,VWV,Flanders,11,260,72,38,3,22,26,WestVlaanderen
2021-03-27,VAN,Flanders,14,373,103,55,10,39,32,Antwerpen
2021-03-27,BRU,Brussels,15,446,120,68,13,46,46,Brussels
2021-03-27,WHT,Wallonia,14,451,121,76,16,39,34,Hainaut
2021-03-27,VLI,Flanders,7,128,42,22,4,22,14,Limburg
2021-03-27,WLG,Wallonia,12,128,34,20,1,12,21,Liège
2021-03-27,WLX,Wallonia,3,71,18,9,1,10,5,Luxembourg
2021-03-27,WNA,Wallonia,6,148,40,24,2,11,11,Namur
2021-03-27,VOV,Flanders,14,382,114,48,6,46,57,OostVlaanderen
2021-03-27,VBR,Flanders,6,107,28,16,2,8,9,VlaamsBrabant
2021-03-27,WBR,Wallonia,2,47,10,7,0,13,4,BrabantWallon
2021-03-27,VWV,Flanders,11,287,71,34,3,50,27,WestVlaanderen
2021-03-28,VAN,Flanders,14,384,99,55,10,24,13,Antwerpen
2021-03-28,BRU,Brussels,15,469,124,68,14,41,15,Brussels
2021-03-28,WHT,Wallonia,14,482,127,76,16,39,12,Hainaut
2021-03-28,VLI,Flanders,7,135,43,22,4,10,3,Limburg
2021-03-28,WLG,Wallonia,12,135,36,23,2,11,5,Liège
2021-03-28,WLX,Wallonia,3,75,16,7,1,9,2,Luxembourg
2021-03-28,WNA,Wallonia,6,156,41,23,3,16,9,Namur
2021-03-28,VOV,Flanders,14,396,115,50,6,28,20,OostVlaanderen
2021-03-28,VBR,Flanders,6,108,26,15,2,4,2,VlaamsBrabant
2021-03-28,WBR,Wallonia,2,53,11,8,0,7,1,BrabantWallon
2021-03-28,VWV,Flanders,11,300,74,36,3,24,7,WestVlaanderen
2021-03-29,VAN,Flanders,14,404,101,57,9,26,12,Antwerpen
2021-03-29,BRU,Brussels,15,497,125,68,14,36,19,Brussels
2021-03-29,WHT,Wallonia,14,486,129,80,14,21,16,Hainaut
2021-03-29,VLI,Flanders,7,146,47,23,4,12,2,Limburg
2021-03-29,WLG,Wallonia,12,145,41,27,2,13,2,Liège
2021-03-29,WLX,Wallonia,3,87,18,8,1,13,1,Luxembourg
2021-03-29,WNA,Wallonia,6,164,45,26,3,12,7,Namur
2021-03-29,VOV,Flanders,14,410,117,53,7,23,14,OostVlaanderen
2021-03-29,VBR,Flanders,6,118,31,18,2,11,5,VlaamsBrabant
2021-03-29,WBR,Wallonia,2,59,10,9,0,8,1,BrabantWallon
2021-03-29,VWV,Flanders,11,304,76,39,3,24,16,WestVlaanderen
2021-03-30,VAN,Flanders,14,414,109,68,9,41,43,Antwerpen
2021-03-30,BRU,Brussels,15,500,121,76,13,47,53,Brussels
2021-03-30,WHT,Wallonia,14,477,118,77,17,54,53,Hainaut
2021-03-30,VLI,Flanders,7,158,44,22,4,31,20,Limburg
2021-03-30,WLG,Wallonia,12,157,44,30,3,14,15,Liège
2021-03-30,WLX,Wallonia,3,82,20,9,1,6,9,Luxembourg
2021-03-30,WNA,Wallonia,6,165,41,25,3,13,16,Namur
2021-03-30,VOV,Flanders,14,419,120,55,7,53,44,OostVlaanderen
2021-03-30,VBR,Flanders,6,128,33,19,1,16,5,VlaamsBrabant
2021-03-30,WBR,Wallonia,2,65,10,8,0,11,4,BrabantWallon
2021-03-30,VWV,Flanders,11,303,78,40,2,33,33,WestVlaanderen
2021-03-31,VAN,Flanders,14,429,110,66,9,48,29,Antwerpen
2021-03-31,BRU,Brussels,15,501,119,76,13,45,54,Brussels
2021-03-31,WHT,Wallonia,14,492,121,79,17,44,37,Hainaut
2021-03-31,VLI,Flanders,7,146,44,21,4,15,27,Limburg
2021-03-31,WLG,Wallonia,12,176,52,36,3,19,14,Liège
2021-03-31,WLX,Wallonia,3,81,19,8,1,5,5,Luxembourg
2021-03-31,WNA,Wallonia,6,182,43,28,3,31,16,Namur
2021-03-31,VOV,Flanders,14,432,126,55,7,51,49,OostVlaanderen
2021-03-31,VBR,Flanders,6,127,34,21,2,8,11,VlaamsBrabant
2021-03-31,WBR,Wallonia,2,62,9,7,0,3,5,BrabantWallon
2021-03-31,VWV,Flanders,11,310,78,39,2,40,34,WestVlaanderen
2021-04-01,VAN,Flanders,14,413,114,67,10,33,51,Antwerpen
2021-04-01,BRU,Brussels,15,510,117,75,12,58,53,Brussels
2021-04-01,WHT,Wallonia,14,494,129,81,17,45,34,Hainaut
2021-04-01,VLI,Flanders,7,161,48,19,3,30,15,Limburg
2021-04-01,WLG,Wallonia,12,179,58,33,3,16,12,Liège
2021-04-01,WLX,Wallonia,3,83,19,8,1,6,5,Luxembourg
2021-04-01,WNA,Wallonia,6,182,42,27,2,18,18,Namur
2021-04-01,VOV,Flanders,14,433,133,61,20,35,40,OostVlaanderen
2021-04-01,VBR,Flanders,6,128,37,22,2,9,9,VlaamsBrabant
2021-04-01,WBR,Wallonia,2,50,9,6,0,3,15,BrabantWallon
2021-04-01,VWV,Flanders,11,326,84,43,0,37,28,WestVlaanderen
2021-04-02,VAN,Flanders,14,422,116,72,10,29,23,Antwerpen
2021-04-02,BRU,Brussels,15,520,123,81,12,46,43,Brussels
2021-04-02,WHT,Wallonia,14,536,132,91,16,72,24,Hainaut
2021-04-02,VLI,Flanders,7,163,47,21,2,14,9,Limburg
2021-04-02,WLG,Wallonia,12,182,60,35,3,20,15,Liège
2021-04-02,WLX,Wallonia,3,80,21,9,1,10,5,Luxembourg
2021-04-02,WNA,Wallonia,6,188,44,25,3,13,12,Namur
2021-04-02,VOV,Flanders,14,426,128,68,7,35,42,OostVlaanderen
2021-04-02,VBR,Flanders,6,128,37,22,2,11,6,VlaamsBrabant
2021-04-02,WBR,Wallonia,2,46,10,8,0,7,14,BrabantWallon
2021-04-02,VWV,Flanders,11,335,83,47,2,39,31,WestVlaanderen
2021-04-03,VAN,Flanders,14,403,113,65,9,36,44,Antwerpen
2021-04-03,BRU,Brussels,15,511,128,81,13,40,54,Brussels
2021-04-03,WHT,Wallonia,14,509,130,91,16,33,35,Hainaut
2021-04-03,VLI,Flanders,7,154,52,22,3,21,30,Limburg
2021-04-03,WLG,Wallonia,12,199,67,37,2,24,13,Liège
2021-04-03,WLX,Wallonia,3,70,20,9,1,6,12,Luxembourg
2021-04-03,WNA,Wallonia,6,183,43,25,3,21,22,Namur
2021-04-03,VOV,Flanders,14,401,131,71,7,32,56,OostVlaanderen
2021-04-03,VBR,Flanders,6,130,38,24,2,10,8,VlaamsBrabant
2021-04-03,WBR,Wallonia,2,39,9,7,0,5,11,BrabantWallon
2021-04-03,VWV,Flanders,11,312,90,48,2,31,45,WestVlaanderen
2021-04-04,VAN,Flanders,14,394,119,65,9,16,26,Antwerpen
2021-04-04,BRU,Brussels,15,502,128,84,14,26,34,Brussels
2021-04-04,WHT,Wallonia,14,515,127,91,16,35,26,Hainaut
2021-04-04,VLI,Flanders,7,156,55,23,3,9,3,Limburg
2021-04-04,WLG,Wallonia,12,203,63,35,2,9,6,Liège
2021-04-04,WLX,Wallonia,3,70,21,8,1,4,1,Luxembourg
2021-04-04,WNA,Wallonia,6,185,41,27,3,11,5,Namur
2021-04-04,VOV,Flanders,14,404,133,69,7,27,22,OostVlaanderen
2021-04-04,VBR,Flanders,6,138,42,23,1,11,6,VlaamsBrabant
2021-04-04,WBR,Wallonia,2,42,9,6,0,6,3,BrabantWallon
2021-04-04,VWV,Flanders,11,314,93,47,2,17,12,WestVlaanderen
2021-04-05,VAN,Flanders,14,425,126,64,8,37,10,Antwerpen
2021-04-05,BRU,Brussels,15,514,129,79,11,34,16,Brussels
2021-04-05,WHT,Wallonia,14,542,133,89,16,42,12,Hainaut
2021-04-05,VLI,Flanders,7,167,56,26,4,18,3,Limburg
2021-04-05,WLG,Wallonia,12,215,71,37,2,12,5,Liège
2021-04-05,WLX,Wallonia,3,75,23,12,1,10,3,Luxembourg
2021-04-05,WNA,Wallonia,6,187,45,31,3,14,8,Namur
2021-04-05,VOV,Flanders,14,419,129,68,7,30,12,OostVlaanderen
2021-04-05,VBR,Flanders,6,146,48,26,2,9,3,VlaamsBrabant
2021-04-05,WBR,Wallonia,2,48,11,6,0,6,0,BrabantWallon
2021-04-05,VWV,Flanders,11,317,95,47,2,18,17,WestVlaanderen
2021-04-06,VAN,Flanders,14,436,131,60,8,29,14,Antwerpen
2021-04-06,BRU,Brussels,15,517,133,81,15,26,20,Brussels
2021-04-06,WHT,Wallonia,14,566,135,91,14,46,15,Hainaut
2021-04-06,VLI,Flanders,7,171,58,28,4,11,7,Limburg
2021-04-06,WLG,Wallonia,12,234,78,40,2,17,4,Liège
2021-04-06,WLX,Wallonia,3,81,22,12,1,10,2,Luxembourg
2021-04-06,WNA,Wallonia,6,197,45,32,3,17,4,Namur
2021-04-06,VOV,Flanders,14,433,138,71,8,31,21,OostVlaanderen
2021-04-06,VBR,Flanders,6,157,50,29,2,11,2,VlaamsBrabant
2021-04-06,WBR,Wallonia,2,53,12,10,0,9,3,BrabantWallon
2021-04-06,VWV,Flanders,11,322,90,43,2,28,18,WestVlaanderen
2021-04-07,VAN,Flanders,14,420,123,62,8,34,48,Antwerpen
2021-04-07,BRU,Brussels,15,515,141,89,17,48,59,Brussels
2021-04-07,WHT,Wallonia,14,574,137,90,18,52,47,Hainaut
2021-04-07,VLI,Flanders,7,173,58,28,3,32,24,Limburg
2021-04-07,WLG,Wallonia,12,236,81,43,2,20,24,Liège
2021-04-07,WLX,Wallonia,3,89,23,12,2,15,3,Luxembourg
2021-04-07,WNA,Wallonia,6,192,52,33,3,22,24,Namur
2021-04-07,VOV,Flanders,14,429,139,67,10,48,47,OostVlaanderen
2021-04-07,VBR,Flanders,6,157,52,29,2,10,9,VlaamsBrabant
2021-04-07,WBR,Wallonia,2,49,12,9,0,12,16,BrabantWallon
2021-04-07,VWV,Flanders,11,330,91,44,2,40,33,WestVlaanderen
2021-04-08,VAN,Flanders,14,416,128,60,8,31,37,Antwerpen
2021-04-08,BRU,Brussels,15,495,140,90,17,43,62,Brussels
2021-04-08,WHT,Wallonia,14,570,140,94,15,46,34,Hainaut
2021-04-08,VLI,Flanders,7,180,59,30,4,20,12,Limburg
2021-04-08,WLG,Wallonia,12,238,79,43,3,20,18,Liège
2021-04-08,WLX,Wallonia,3,84,20,10,2,6,7,Luxembourg
2021-04-08,WNA,Wallonia,6,197,56,37,3,18,12,Namur
2021-04-08,VOV,Flanders,14,425,135,70,11,39,42,OostVlaanderen
2021-04-08,VBR,Flanders,6,157,53,29,4,5,8,VlaamsBrabant
2021-04-08,WBR,Wallonia,2,46,11,9,0,3,5,BrabantWallon
2021-04-08,VWV,Flanders,11,321,90,44,2,19,26,WestVlaanderen
2021-04-09,VAN,Flanders,14,414,127,61,8,37,36,Antwerpen
2021-04-09,BRU,Brussels,15,513,150,97,18,53,46,Brussels
2021-04-09,WHT,Wallonia,14,569,134,94,15,39,27,Hainaut
2021-04-09,VLI,Flanders,7,186,65,31,3,18,12,Limburg
2021-04-09,WLG,Wallonia,12,235,82,49,2,20,26,Liège
2021-04-09,WLX,Wallonia,3,83,21,11,2,11,11,Luxembourg
2021-04-09,WNA,Wallonia,6,191,52,34,2,18,17,Namur
2021-04-09,VOV,Flanders,14,412,139,63,11,38,46,OostVlaanderen
2021-04-09,VBR,Flanders,6,156,51,30,5,11,11,VlaamsBrabant
2021-04-09,WBR,Wallonia,2,45,12,10,0,2,3,BrabantWallon
2021-04-09,VWV,Flanders,11,313,92,43,2,28,32,WestVlaanderen
2021-04-10,VAN,Flanders,14,406,126,63,8,34,46,Antwerpen
2021-04-10,BRU,Brussels,15,490,151,98,19,30,49,Brussels
2021-04-10,WHT,Wallonia,14,549,132,103,13,38,50,Hainaut
2021-04-10,VLI,Flanders,7,185,62,34,3,26,25,Limburg
2021-04-10,WLG,Wallonia,12,237,79,47,2,17,19,Liège
2021-04-10,WLX,Wallonia,3,76,22,12,2,6,8,Luxembourg
2021-04-10,WNA,Wallonia,6,176,52,32,3,11,25,Namur
2021-04-10,VOV,Flanders,14,396,132,63,10,35,46,OostVlaanderen
2021-04-10,VBR,Flanders,6,153,47,28,4,14,13,VlaamsBrabant
2021-04-10,WBR,Wallonia,2,40,10,7,0,5,7,BrabantWallon
2021-04-10,VWV,Flanders,11,314,92,48,1,39,34,WestVlaanderen
2021-04-11,VAN,Flanders,14,413,125,62,8,26,17,Antwerpen
2021-04-11,BRU,Brussels,15,498,138,94,20,28,16,Brussels
2021-04-11,WHT,Wallonia,14,559,135,106,13,35,17,Hainaut
2021-04-11,VLI,Flanders,7,205,60,34,3,23,5,Limburg
2021-04-11,WLG,Wallonia,12,238,77,53,1,10,4,Liège
2021-04-11,WLX,Wallonia,3,78,22,13,1,8,3,Luxembourg
2021-04-11,WNA,Wallonia,6,184,54,32,3,13,11,Namur
2021-04-11,VOV,Flanders,14,399,135,67,10,24,23,OostVlaanderen
2021-04-11,VBR,Flanders,6,152,48,31,4,8,4,VlaamsBrabant
